## [General]
## runNumber:        241
## runTime:       	 7200
## runTimeFrames: 	 0
## pathName:         data/runs/Run_241_181022-16-16
## dateTime:         2018-10-22.16:18:03
## numChips:         7
## shutterTime:      30
## shutterMode:      verylong
## runMode:          0
## fastClock:        0
## externalTrigger:  0
## [Event]
## eventNumber:      143
## useHvFadc:    	 1
## fadcReadout:    	 1
## szint1ClockInt:	 0
## szint2ClockInt:	 0
## fadcTriggerClock: 215458
# chipNumber: 0
# chipName:   E 6 W69
# numHits:    0
# chipNumber: 1
# chipName:   K 6 W69
# numHits:    0
# chipNumber: 2
# chipName:   H 9 W69
# numHits:    0
# chipNumber: 3
# chipName:   H 10 W69
# numHits:    278
159	157	21
168	152	38
142	146	32
146	146	42
142	145	35
133	142	58
136	142	77
137	142	66
204	142	46
136	141	52
175	140	60
156	138	50
172	138	96
122	136	55
170	136	41
151	135	68
132	134	82
177	134	19
178	134	68
179	134	63
144	133	76
160	133	93
164	133	110
178	133	30
122	132	85
124	132	46
154	132	22
119	131	68
122	131	49
150	131	30
144	130	46
150	130	83
124	129	85
130	129	66
134	129	88
172	127	71
173	127	55
174	127	50
109	126	59
116	126	45
126	126	72
134	126	40
139	126	44
156	126	76
97	125	12
110	125	88
129	125	37
137	125	33
132	124	57
140	124	56
142	124	78
147	124	67
171	124	35
125	123	45
146	123	40
169	123	30
171	123	38
172	123	71
124	122	69
129	122	66
140	122	46
175	122	67
148	121	30
153	121	21
163	121	48
106	120	82
120	120	91
155	120	52
113	119	37
117	119	38
139	119	66
123	118	57
135	118	52
146	118	27
149	118	96
155	118	92
159	118	67
165	118	17
172	118	78
175	118	65
145	117	40
156	117	50
107	116	40
119	116	43
131	116	30
143	116	69
149	116	88
151	116	38
162	116	75
128	115	49
139	115	49
143	115	59
156	115	58
148	114	45
132	113	51
137	113	79
138	113	79
144	113	33
148	113	87
171	113	96
128	112	29
131	112	48
138	112	81
147	112	60
158	112	45
159	112	60
124	111	7
127	111	61
143	111	57
146	111	67
148	111	32
153	111	82
155	111	51
197	111	57
138	110	25
140	110	71
142	110	39
152	110	73
153	110	85
155	110	118
164	110	41
168	110	90
169	110	43
185	110	59
115	109	11
119	109	41
121	109	37
122	109	33
130	109	40
131	109	23
145	109	51
152	109	54
156	109	44
157	109	90
122	108	37
154	108	44
159	108	40
157	107	82
116	106	96
141	106	45
150	106	84
152	106	65
159	106	23
163	106	52
183	106	44
134	105	20
135	105	41
136	105	39
142	105	56
151	105	48
116	104	34
124	104	59
141	104	61
158	104	75
182	104	55
183	104	140
184	104	41
128	103	55
151	103	42
159	103	21
102	102	43
120	102	62
127	102	36
129	102	8
138	102	54
147	102	22
166	102	41
100	101	47
123	101	25
125	101	54
146	101	61
166	101	23
136	100	19
137	100	33
143	100	50
145	100	38
149	100	45
153	100	91
170	100	69
180	100	119
133	99	45
136	99	112
140	99	48
158	99	25
127	98	24
130	98	81
146	98	67
151	98	6
141	97	65
142	97	40
146	97	28
149	97	54
151	97	77
97	96	54
99	96	128
129	96	55
144	96	45
156	96	54
159	96	42
165	96	55
190	96	60
99	95	7
101	95	15
131	95	39
141	95	10
147	95	49
149	95	37
166	95	80
130	94	68
133	94	93
142	94	35
127	93	54
130	93	70
144	93	60
146	93	48
163	93	44
119	92	31
132	92	81
138	92	19
139	92	101
162	92	74
165	92	54
127	91	52
132	91	20
164	91	25
132	90	67
134	90	51
137	90	39
138	90	27
143	90	92
154	90	77
156	90	109
160	90	95
161	90	92
168	90	95
174	90	66
127	89	63
145	89	27
123	88	49
172	88	63
158	87	60
117	86	56
135	86	57
135	85	37
140	84	97
153	84	77
176	84	82
128	83	82
137	82	32
152	82	35
123	81	28
139	81	93
156	80	90
169	80	37
105	79	75
106	79	117
155	79	25
156	79	103
157	79	94
162	78	56
170	77	51
135	76	29
142	76	71
124	75	64
136	75	34
142	75	50
145	75	36
156	75	75
108	73	95
168	73	51
143	71	70
147	70	36
153	65	26
169	60	52
110	58	40
138	56	72
128	52	32
121	50	48
# chipNumber: 4
# chipName:   G 10 W69
# numHits:    0
# chipNumber: 5
# chipName:   D 9 W69
# numHits:    0
# chipNumber: 6
# chipName:   L 8 W69
# numHits:    2
166	233	11810
234	203	11810
