## [General]
## runNumber:        241
## runTime:       	 7200
## runTimeFrames: 	 0
## pathName:         data/runs/Run_241_181022-16-16
## dateTime:         2018-10-22.16:23:19
## numChips:         7
## shutterTime:      30
## shutterMode:      verylong
## runMode:          0
## fastClock:        0
## externalTrigger:  0
## [Event]
## eventNumber:      575
## useHvFadc:    	 1
## fadcReadout:    	 1
## szint1ClockInt:	 0
## szint2ClockInt:	 4095
## fadcTriggerClock: 1032037
# chipNumber: 0
# chipName:   E 6 W69
# numHits:    0
# chipNumber: 1
# chipName:   K 6 W69
# numHits:    0
# chipNumber: 2
# chipName:   H 9 W69
# numHits:    0
# chipNumber: 3
# chipName:   H 10 W69
# numHits:    317
241	184	27
234	173	87
239	171	53
241	171	77
222	156	42
235	155	51
237	155	67
236	154	90
228	153	20
229	153	55
235	150	50
220	149	57
223	148	110
215	147	45
225	147	71
247	147	31
247	146	51
229	145	42
239	145	49
240	145	82
231	143	49
230	142	40
234	142	61
244	142	38
228	141	38
227	140	106
234	140	64
237	140	42
239	140	64
220	139	25
221	139	41
231	139	48
241	139	68
220	138	70
221	138	44
226	138	35
227	138	68
216	137	62
230	137	31
233	137	56
227	136	85
228	135	96
229	135	56
237	135	47
240	135	56
222	134	55
227	133	61
233	133	29
235	133	81
245	133	124
247	133	75
216	132	65
222	132	86
229	132	46
214	131	22
228	131	56
232	131	69
235	131	57
238	129	82
240	129	75
236	128	79
224	127	49
205	126	24
227	126	70
236	126	29
240	122	29
228	121	54
238	121	53
241	119	41
233	117	51
244	114	29
227	111	60
240	110	63
212	109	49
235	108	12
238	103	77
200	99	53
233	96	43
246	93	17
233	89	34
207	88	85
207	87	69
222	86	65
235	86	28
221	85	33
221	84	74
220	83	62
232	81	51
189	80	147
210	79	43
191	77	55
221	77	74
222	77	22
226	77	45
228	76	63
229	76	45
200	75	94
228	75	37
170	73	46
212	73	47
214	73	80
221	73	46
223	72	69
214	71	88
226	70	68
199	69	60
203	69	37
243	69	46
245	69	63
177	68	36
204	68	30
221	68	65
222	68	47
203	67	81
211	67	56
218	67	78
221	67	85
222	67	46
226	67	69
228	67	22
243	67	69
209	66	71
211	66	25
237	66	34
201	65	86
221	65	45
230	65	17
185	64	101
194	64	57
184	63	36
186	63	84
211	63	75
223	63	112
226	63	45
227	63	47
238	63	36
242	63	36
197	62	56
205	62	34
207	62	70
216	61	52
218	61	87
227	61	80
228	61	59
229	61	50
238	61	79
195	60	21
217	60	88
226	60	42
227	60	77
226	59	64
240	59	42
214	58	59
215	58	47
230	58	52
239	58	10
229	57	28
205	56	62
213	56	48
197	55	55
202	55	27
206	55	71
186	53	44
200	53	71
219	53	94
217	52	2
218	52	31
221	52	103
223	52	44
234	52	57
208	51	60
211	51	55
222	51	19
227	51	71
169	50	41
179	50	62
204	50	89
206	50	100
209	50	46
210	50	40
217	50	52
219	50	78
220	50	84
194	49	46
200	49	53
203	49	20
207	49	67
219	49	29
221	49	19
224	49	33
183	48	36
192	48	56
217	48	96
168	47	65
206	47	55
224	47	60
230	47	94
187	46	74
192	46	78
196	46	74
199	46	80
220	46	63
221	46	89
222	46	18
202	45	70
213	45	48
229	45	39
238	45	34
170	44	97
171	44	28
213	44	37
201	43	55
221	43	55
228	43	26
230	43	64
198	42	49
200	42	70
217	42	43
222	42	50
227	42	42
203	41	89
208	40	71
221	40	84
223	40	63
226	40	73
232	40	66
174	39	83
197	39	38
201	39	128
202	39	82
203	39	38
217	39	68
221	39	33
222	39	36
209	38	84
218	38	57
231	38	39
238	38	27
181	37	95
194	37	40
202	37	67
203	37	36
204	37	71
210	37	66
187	36	62
177	35	65
190	35	79
168	34	52
195	34	39
198	34	53
207	34	75
210	34	46
213	34	43
234	34	79
235	34	87
194	33	37
204	33	25
209	33	75
211	33	43
212	33	97
198	32	59
206	32	27
207	32	68
209	32	66
211	32	58
244	32	40
173	31	56
185	31	118
206	31	68
212	31	44
225	31	94
238	31	31
246	31	70
189	30	60
204	30	47
230	30	76
235	30	40
206	29	28
208	29	107
235	29	29
210	28	38
217	27	16
226	27	81
232	27	86
242	27	26
208	26	45
211	26	79
229	26	62
187	25	85
201	25	71
208	25	36
185	24	72
204	24	34
205	24	63
206	24	90
211	24	42
216	23	75
236	22	81
190	21	47
217	21	35
236	21	32
236	20	72
202	19	83
214	19	60
236	19	109
190	18	45
214	18	42
223	18	98
224	18	32
197	17	52
194	16	69
176	14	87
210	13	63
231	12	83
240	11	26
240	10	113
204	8	62
# chipNumber: 4
# chipName:   G 10 W69
# numHits:    17
24	179	93
33	159	38
15	157	45
15	156	59
30	151	35
12	150	50
14	149	112
15	149	38
18	142	12
18	141	32
19	141	78
20	139	31
20	138	49
13	123	61
13	122	63
24	113	71
27	90	47
# chipNumber: 5
# chipName:   D 9 W69
# numHits:    0
# chipNumber: 6
# chipName:   L 8 W69
# numHits:    2
166	233	11810
234	203	11810
