## [General]
## runNumber:        241
## runTime:       	 7200
## runTimeFrames: 	 0
## pathName:         data/runs/Run_241_181022-16-16
## dateTime:         2018-10-22.16:23:40
## numChips:         7
## shutterTime:      30
## shutterMode:      verylong
## runMode:          0
## fastClock:        0
## externalTrigger:  0
## [Event]
## eventNumber:      594
## useHvFadc:    	 1
## fadcReadout:    	 1
## szint1ClockInt:	 0
## szint2ClockInt:	 4095
## fadcTriggerClock: 801943
# chipNumber: 0
# chipName:   E 6 W69
# numHits:    0
# chipNumber: 1
# chipName:   K 6 W69
# numHits:    0
# chipNumber: 2
# chipName:   H 9 W69
# numHits:    0
# chipNumber: 3
# chipName:   H 10 W69
# numHits:    219
114	218	13
109	217	21
113	217	54
114	217	72
103	215	59
105	215	60
107	214	74
109	214	56
115	214	40
111	213	15
104	212	68
105	212	45
106	212	65
109	212	56
114	212	14
107	211	54
108	211	57
109	211	68
114	210	66
99	209	17
102	209	45
103	209	46
104	209	65
105	209	67
106	209	29
108	209	65
111	209	103
113	209	101
116	209	41
118	209	49
100	208	63
106	208	108
107	208	46
110	208	108
114	208	72
117	208	57
121	208	26
99	207	36
105	207	42
106	207	68
107	207	60
108	207	18
109	207	24
110	207	53
112	207	52
118	207	30
94	206	90
104	206	66
105	206	75
107	206	62
108	206	51
109	206	31
112	206	62
113	206	57
114	206	123
115	206	63
116	206	67
118	206	34
91	205	67
94	205	63
106	205	49
109	205	117
110	205	20
111	205	77
113	205	16
114	205	77
115	205	57
118	205	46
119	205	67
82	204	17
97	204	44
99	204	69
101	204	137
102	204	64
105	204	107
106	204	156
107	204	71
108	204	42
109	204	100
110	204	102
111	204	76
112	204	134
113	204	52
114	204	145
98	203	49
100	203	53
101	203	73
105	203	94
107	203	131
108	203	103
109	203	63
110	203	13
111	203	79
112	203	116
114	203	24
116	203	34
118	203	16
97	202	100
102	202	71
103	202	44
104	202	113
105	202	122
106	202	89
107	202	105
108	202	114
109	202	113
111	202	51
112	202	84
114	202	154
115	202	43
97	201	62
100	201	17
101	201	62
103	201	79
104	201	21
106	201	88
107	201	79
109	201	85
110	201	147
111	201	8
112	201	111
113	201	107
114	201	49
117	201	87
98	200	68
100	200	106
102	200	67
103	200	6
104	200	106
105	200	68
106	200	37
107	200	54
108	200	53
111	200	74
112	200	67
114	200	70
116	200	35
117	200	59
104	199	73
105	199	65
106	199	50
107	199	136
108	199	168
109	199	91
110	199	51
111	199	33
112	199	63
113	199	39
114	199	107
117	199	67
119	199	34
96	198	19
99	198	29
103	198	37
104	198	131
106	198	49
107	198	198
108	198	139
109	198	47
110	198	50
111	198	98
115	198	91
117	198	132
125	198	53
101	197	97
103	197	142
107	197	119
109	197	17
110	197	61
115	197	64
101	196	31
102	196	120
103	196	114
104	196	46
106	196	140
109	196	65
111	196	41
112	196	46
114	196	22
98	195	57
99	195	69
101	195	100
102	195	86
109	195	65
101	194	94
102	194	77
103	194	64
106	194	74
107	194	15
108	194	40
109	194	22
102	193	30
103	193	97
104	193	60
106	193	34
108	193	42
111	193	71
115	193	26
101	192	58
109	192	45
111	192	44
99	191	26
108	191	55
109	191	135
111	191	19
99	190	59
105	190	26
106	190	98
109	190	17
110	190	38
102	189	88
103	189	15
105	188	31
112	188	39
98	187	22
103	186	21
104	185	14
105	185	44
106	183	11
# chipNumber: 4
# chipName:   G 10 W69
# numHits:    0
# chipNumber: 5
# chipName:   D 9 W69
# numHits:    0
# chipNumber: 6
# chipName:   L 8 W69
# numHits:    2
166	233	11810
234	203	11810
