## [General]
## runNumber:        241
## runTime:       	 7200
## runTimeFrames: 	 0
## pathName:         data/runs/Run_241_181022-16-16
## dateTime:         2018-10-22.17:29:06
## numChips:         7
## shutterTime:      30
## shutterMode:      verylong
## runMode:          0
## fastClock:        0
## externalTrigger:  0
## [Event]
## eventNumber:      5740
## useHvFadc:    	 1
## fadcReadout:    	 1
## szint1ClockInt:	 0
## szint2ClockInt:	 0
## fadcTriggerClock: 84016
# chipNumber: 0
# chipName:   E 6 W69
# numHits:    0
# chipNumber: 1
# chipName:   K 6 W69
# numHits:    0
# chipNumber: 2
# chipName:   H 9 W69
# numHits:    0
# chipNumber: 3
# chipName:   H 10 W69
# numHits:    267
91	77	69
118	77	33
128	77	10
128	76	77
96	74	78
109	71	107
68	70	94
92	70	60
102	69	61
106	69	22
151	69	84
87	68	82
93	68	72
102	68	54
104	68	65
108	68	46
110	68	87
86	67	41
104	67	86
105	66	78
106	66	51
119	65	37
90	64	67
87	63	65
116	62	74
124	62	60
96	61	55
97	61	44
123	61	21
124	61	90
130	61	51
87	59	53
84	58	46
86	58	46
87	58	68
96	58	84
111	58	45
98	57	59
76	56	13
111	56	34
113	56	66
117	56	76
76	55	42
89	55	76
92	55	66
98	55	49
108	55	67
112	55	36
113	55	53
83	54	86
85	54	46
92	54	29
94	54	55
96	54	81
98	54	27
100	54	49
113	54	39
120	54	97
77	53	33
83	53	19
119	53	91
124	53	103
82	52	52
91	52	54
103	52	68
124	52	90
92	51	79
107	51	40
110	51	54
120	51	77
80	50	76
87	50	65
96	50	62
104	50	21
79	49	42
90	49	65
91	49	40
94	49	26
97	49	67
98	49	63
103	49	33
107	49	63
109	49	112
113	49	44
125	49	50
96	48	39
107	48	82
116	48	33
126	48	61
97	47	34
104	47	49
113	47	84
69	46	42
84	46	187
90	46	96
100	46	47
104	46	81
109	46	84
119	46	83
124	46	41
125	46	96
127	46	33
85	45	23
90	45	30
119	45	45
131	45	27
80	44	45
99	44	68
108	44	42
111	44	92
112	44	25
82	43	72
100	43	29
112	43	44
127	43	46
130	43	66
86	42	22
87	42	29
90	42	30
97	42	56
109	42	70
110	42	37
120	42	58
126	42	50
133	42	43
62	41	50
79	41	61
80	41	46
116	41	75
122	41	42
123	41	64
86	40	26
90	40	119
91	40	44
92	40	45
94	40	50
108	40	40
95	39	94
112	39	90
113	39	63
126	39	47
127	39	102
130	39	16
86	38	99
90	38	61
91	38	22
95	38	75
106	38	23
111	38	56
112	38	48
113	38	95
90	37	94
91	37	28
105	37	41
113	37	82
129	37	82
79	36	71
86	36	27
93	36	38
100	36	63
121	36	99
122	36	39
151	36	35
74	35	93
89	35	56
91	35	49
98	35	102
111	35	23
113	35	31
114	35	64
89	34	9
92	34	70
114	34	42
68	33	56
76	33	85
92	33	56
96	33	31
102	33	36
119	33	75
75	32	12
90	32	38
92	32	24
96	32	62
103	32	49
113	32	48
114	32	73
143	32	27
79	31	29
99	31	87
101	31	26
108	31	32
109	31	111
113	31	35
128	31	49
129	31	65
46	30	40
88	30	61
89	30	50
97	30	70
108	30	20
129	30	89
94	29	85
107	29	83
109	29	34
120	29	65
137	29	37
82	28	49
96	28	102
79	27	50
95	27	51
99	27	48
99	26	38
103	26	27
102	25	103
110	25	77
111	25	75
130	25	72
94	24	50
102	24	34
103	24	65
104	24	56
106	24	111
120	24	75
123	24	57
132	24	21
73	23	40
126	23	74
78	22	25
89	22	37
100	22	133
113	22	39
114	22	117
74	21	72
84	21	88
88	21	87
99	21	50
113	21	77
118	21	28
119	21	40
78	20	56
87	18	61
93	18	55
112	17	21
81	15	36
120	15	90
81	13	49
98	13	89
101	13	63
102	13	81
106	13	57
108	13	79
102	12	20
106	12	63
112	12	95
80	11	84
84	11	49
111	11	57
58	10	79
81	10	15
82	10	56
83	10	62
78	9	59
80	9	88
81	9	95
82	9	36
91	8	57
102	8	15
# chipNumber: 4
# chipName:   G 10 W69
# numHits:    0
# chipNumber: 5
# chipName:   D 9 W69
# numHits:    0
# chipNumber: 6
# chipName:   L 8 W69
# numHits:    2
166	233	11810
234	203	11810
