## [General]
## runNumber:        241
## runTime:       	 7200
## runTimeFrames: 	 0
## pathName:         data/runs/Run_241_181022-16-16
## dateTime:         2018-10-22.16:52:27
## numChips:         7
## shutterTime:      30
## shutterMode:      verylong
## runMode:          0
## fastClock:        0
## externalTrigger:  0
## [Event]
## eventNumber:      2855
## useHvFadc:    	 1
## fadcReadout:    	 1
## szint1ClockInt:	 0
## szint2ClockInt:	 4095
## fadcTriggerClock: 3232855
# chipNumber: 0
# chipName:   E 6 W69
# numHits:    0
# chipNumber: 1
# chipName:   K 6 W69
# numHits:    0
# chipNumber: 2
# chipName:   H 9 W69
# numHits:    0
# chipNumber: 3
# chipName:   H 10 W69
# numHits:    382
129	245	25
129	244	44
141	244	65
121	243	60
137	243	57
102	242	96
126	242	22
130	242	56
119	241	56
121	241	14
122	241	63
128	241	63
129	241	64
131	241	71
132	241	22
136	241	69
134	240	27
137	240	65
141	240	31
144	240	51
118	238	85
128	238	48
118	237	58
124	237	48
142	237	34
75	236	50
90	236	84
128	236	56
131	236	25
132	236	69
143	236	52
156	236	71
158	236	87
159	236	49
102	235	40
120	235	60
127	235	82
139	235	43
144	235	47
158	235	89
120	234	34
123	234	75
128	234	60
140	234	94
88	233	41
90	233	69
110	233	35
119	233	50
128	232	39
139	232	79
144	232	45
143	231	43
122	229	54
123	229	84
126	229	11
125	228	50
135	228	38
136	227	37
141	227	50
99	226	75
135	226	58
145	226	25
114	225	85
127	225	51
117	224	46
103	223	26
120	223	98
135	220	20
143	220	26
95	219	62
105	219	37
119	219	47
135	219	67
97	218	36
119	218	60
158	218	47
101	217	42
103	217	54
119	217	22
140	217	44
102	214	70
104	214	41
150	209	65
151	209	74
120	208	69
124	208	62
126	208	41
150	208	29
151	208	36
112	207	57
229	182	37
223	172	80
222	171	59
223	171	23
222	170	92
170	169	90
171	169	87
171	168	54
237	167	52
165	165	55
167	164	80
170	164	51
241	164	58
163	163	75
163	162	5
167	162	48
168	162	47
222	162	57
229	162	50
236	162	70
245	162	60
160	161	47
161	161	22
157	160	64
163	160	51
174	160	52
177	160	48
178	160	69
229	160	60
163	159	71
166	159	60
168	159	77
169	159	64
171	159	37
172	159	97
175	159	49
218	159	73
233	159	32
247	159	45
157	158	46
164	158	30
165	158	152
168	158	98
169	158	35
170	158	89
172	158	96
174	158	54
175	158	36
235	158	95
162	157	48
163	157	81
166	157	84
168	157	51
169	157	57
171	157	131
174	157	95
180	157	6
236	157	63
243	157	96
161	156	56
162	156	121
163	156	110
165	156	47
166	156	87
168	156	98
170	156	96
171	156	51
172	156	68
174	156	114
175	156	22
176	156	61
238	156	41
155	155	40
161	155	95
163	155	49
165	155	20
167	155	83
168	155	73
169	155	100
170	155	92
171	155	116
172	155	61
175	155	132
177	155	29
181	155	64
229	155	79
235	155	76
246	155	34
160	154	50
161	154	71
163	154	139
166	154	47
167	154	159
169	154	21
170	154	100
171	154	217
172	154	18
173	154	86
174	154	27
175	154	99
235	154	80
237	154	58
160	153	32
161	153	75
162	153	58
163	153	103
164	153	132
165	153	29
169	153	57
170	153	72
172	153	51
173	153	69
175	153	33
176	153	85
178	153	35
188	153	65
234	153	87
160	152	58
161	152	49
163	152	59
164	152	104
165	152	126
166	152	65
169	152	33
171	152	100
172	152	71
175	152	47
176	152	91
178	152	34
179	152	7
235	152	58
243	152	86
161	151	63
162	151	114
163	151	79
164	151	179
165	151	79
166	151	5
167	151	80
168	151	47
169	151	109
170	151	105
171	151	79
172	151	63
174	151	113
176	151	35
177	151	66
236	151	75
237	151	62
239	151	17
240	151	60
160	150	37
162	150	80
163	150	104
167	150	47
168	150	92
170	150	43
171	150	101
172	150	56
173	150	61
177	150	19
223	150	50
236	150	81
240	150	54
159	149	65
160	149	14
161	149	81
165	149	59
166	149	57
167	149	125
168	149	37
169	149	115
170	149	89
174	149	89
175	149	47
177	149	73
182	149	65
244	149	21
162	148	54
164	148	117
165	148	79
166	148	43
168	148	113
169	148	160
170	148	110
172	148	90
173	148	37
174	148	83
175	148	66
176	148	80
178	148	18
179	148	7
236	148	77
238	148	49
155	147	78
165	147	47
167	147	75
169	147	44
172	147	128
173	147	45
174	147	123
175	147	83
177	147	92
231	147	58
239	147	91
162	146	75
164	146	63
165	146	84
166	146	67
167	146	122
168	146	43
169	146	87
171	146	67
174	146	112
175	146	75
177	146	87
180	146	57
227	146	52
231	146	28
161	145	51
168	145	170
170	145	47
172	145	31
173	145	59
175	145	141
239	145	25
242	145	53
243	145	45
161	144	42
163	144	84
165	144	101
166	144	70
168	144	113
169	144	22
170	144	24
172	144	82
175	144	43
177	144	74
216	144	25
225	144	61
236	144	77
237	144	106
166	143	34
170	143	36
172	143	26
177	143	26
178	143	41
180	143	49
225	143	30
231	143	86
239	143	7
241	143	30
244	143	100
169	142	34
174	142	65
178	142	63
230	142	36
169	141	78
174	141	63
175	141	59
236	141	34
242	141	43
176	140	47
214	140	53
216	140	56
233	140	59
234	140	51
241	140	69
244	140	29
170	139	63
217	139	29
225	139	43
233	139	60
176	138	88
222	138	53
166	137	66
179	137	79
235	136	27
243	136	51
220	132	71
223	132	34
240	131	52
219	128	38
230	127	55
224	126	49
244	123	45
237	122	46
238	122	13
234	120	52
236	118	70
234	114	33
240	107	30
# chipNumber: 4
# chipName:   G 10 W69
# numHits:    0
# chipNumber: 5
# chipName:   D 9 W69
# numHits:    0
# chipNumber: 6
# chipName:   L 8 W69
# numHits:    2
166	233	11810
234	203	11810
