## [General]
## runNumber:        241
## runTime:       	 7200
## runTimeFrames: 	 0
## pathName:         data/runs/Run_241_181022-16-16
## dateTime:         2018-10-22.17:07:55
## numChips:         7
## shutterTime:      30
## shutterMode:      verylong
## runMode:          0
## fastClock:        0
## externalTrigger:  0
## [Event]
## eventNumber:      4073
## useHvFadc:    	 1
## fadcReadout:    	 1
## szint1ClockInt:	 0
## szint2ClockInt:	 4095
## fadcTriggerClock: 2832108
# chipNumber: 0
# chipName:   E 6 W69
# numHits:    0
# chipNumber: 1
# chipName:   K 6 W69
# numHits:    0
# chipNumber: 2
# chipName:   H 9 W69
# numHits:    0
# chipNumber: 3
# chipName:   H 10 W69
# numHits:    333
115	235	39
77	227	34
97	225	70
99	224	90
88	223	78
99	221	36
54	217	34
68	217	28
87	216	21
98	213	25
90	211	98
75	210	51
82	210	39
89	210	33
90	210	57
93	210	13
92	209	95
87	208	66
89	208	66
91	208	68
93	208	38
112	207	32
80	206	63
93	206	64
98	206	51
86	205	63
75	204	45
92	204	54
74	203	101
75	203	30
98	203	57
99	203	60
70	202	106
75	202	33
102	202	25
129	202	44
71	201	91
75	201	78
76	201	63
74	200	41
75	200	31
104	200	26
113	200	80
44	199	26
49	199	59
51	199	82
91	199	43
97	198	19
107	198	36
119	198	19
82	197	62
112	197	91
119	197	88
75	196	27
76	196	65
77	196	21
89	196	56
90	196	16
114	196	47
64	195	61
73	195	73
74	195	50
83	195	62
101	195	37
67	194	45
73	194	44
85	194	45
88	194	46
90	194	18
91	194	106
93	194	70
103	194	64
118	193	49
61	192	49
68	192	49
94	192	26
68	191	34
77	191	44
79	191	56
88	191	21
89	191	77
56	190	28
67	190	59
72	190	57
90	190	82
75	189	50
76	189	13
81	189	68
89	189	13
96	189	139
105	189	120
77	188	50
80	188	23
96	188	80
105	188	35
75	187	74
76	187	95
81	187	76
87	187	46
88	187	34
91	187	73
92	187	17
52	186	15
77	186	79
85	186	70
97	186	61
113	186	36
77	185	85
97	185	3
98	185	55
101	185	51
113	185	113
63	184	48
64	184	72
65	184	74
105	184	36
106	184	56
114	184	41
116	184	51
110	183	13
112	183	49
47	182	57
63	182	84
66	182	57
68	182	56
81	182	59
86	182	40
104	182	37
121	182	66
86	181	65
93	181	84
95	181	20
46	180	60
64	180	45
87	180	59
88	180	18
95	180	18
50	179	36
75	179	35
83	179	41
88	179	34
94	179	49
95	179	51
52	178	74
60	178	33
64	178	70
69	178	21
75	178	38
88	178	96
94	178	18
66	177	23
72	177	47
87	177	37
88	177	36
95	177	61
55	176	19
73	176	75
75	176	62
98	176	69
103	176	36
105	176	90
110	176	21
111	176	64
115	176	140
116	176	57
73	175	39
77	175	67
98	175	84
101	175	41
115	175	65
117	175	41
69	174	101
70	174	68
79	174	46
98	174	57
103	174	22
84	173	51
85	173	57
92	173	42
104	173	72
105	173	79
68	172	56
74	172	35
78	172	92
84	172	32
88	172	31
89	172	48
103	172	62
104	172	7
63	171	58
66	171	52
68	171	77
74	171	14
75	171	26
78	171	85
85	171	77
82	170	50
89	170	75
50	169	35
55	169	53
91	169	45
56	168	28
67	168	62
72	168	26
74	168	38
76	168	85
79	168	45
83	168	69
91	168	62
90	167	84
92	167	29
103	167	44
51	166	69
80	166	103
97	166	45
69	165	45
93	165	44
97	165	17
102	165	99
101	164	50
102	164	66
37	163	47
57	163	38
67	163	52
92	163	87
82	162	27
90	162	44
113	162	39
66	161	58
79	161	21
83	161	57
86	161	89
95	161	78
100	161	60
119	161	9
81	160	18
88	160	126
94	160	42
57	159	44
124	159	53
88	158	59
92	158	69
125	158	48
134	158	41
71	157	89
67	156	22
88	156	16
102	156	49
103	156	62
124	156	49
56	155	47
80	155	70
87	155	101
110	155	30
62	154	41
98	154	73
94	153	47
76	152	96
46	151	43
75	151	14
79	151	67
95	151	52
104	151	51
54	150	70
73	150	48
89	150	18
106	150	87
107	150	31
72	149	62
106	149	70
108	148	53
86	147	56
102	147	31
106	147	71
44	145	57
53	145	19
67	145	35
68	145	60
74	145	40
94	145	33
121	145	20
244	144	77
99	142	87
241	142	33
111	141	84
93	140	73
101	140	35
77	139	41
241	139	100
97	135	58
84	134	77
218	133	68
235	131	79
242	131	56
243	131	41
244	130	50
236	127	43
239	126	56
242	124	73
233	123	53
235	123	88
241	123	42
230	122	61
235	122	21
245	122	73
241	121	31
244	121	72
236	120	34
238	120	75
247	120	63
233	117	66
238	117	84
239	117	45
245	117	31
239	116	65
242	116	48
243	116	70
243	115	29
246	114	86
235	112	76
235	111	40
241	111	87
227	110	65
245	110	26
240	109	38
235	108	46
237	108	36
243	108	53
230	105	72
209	99	82
239	99	52
246	98	79
247	98	18
# chipNumber: 4
# chipName:   G 10 W69
# numHits:    4
137	237	3
10	142	115
8	111	48
14	105	48
# chipNumber: 5
# chipName:   D 9 W69
# numHits:    0
# chipNumber: 6
# chipName:   L 8 W69
# numHits:    2
166	233	11810
234	203	11810
