## [General]
## runNumber:        241
## runTime:       	 7200
## runTimeFrames: 	 0
## pathName:         data/runs/Run_241_181022-16-16
## dateTime:         2018-10-22.17:25:29
## numChips:         7
## shutterTime:      30
## shutterMode:      verylong
## runMode:          0
## fastClock:        0
## externalTrigger:  0
## [Event]
## eventNumber:      5464
## useHvFadc:    	 1
## fadcReadout:    	 1
## szint1ClockInt:	 0
## szint2ClockInt:	 4095
## fadcTriggerClock: 1665316
# chipNumber: 0
# chipName:   E 6 W69
# numHits:    0
# chipNumber: 1
# chipName:   K 6 W69
# numHits:    0
# chipNumber: 2
# chipName:   H 9 W69
# numHits:    0
# chipNumber: 3
# chipName:   H 10 W69
# numHits:    238
91	46	50
93	46	69
78	45	59
108	45	57
88	44	57
89	43	46
94	42	79
96	42	33
90	41	49
111	41	55
118	41	57
88	40	40
100	40	51
95	39	38
100	39	59
78	38	69
84	38	55
86	38	32
92	38	52
79	37	37
82	37	59
87	37	22
92	37	92
104	37	27
97	36	12
79	35	55
83	35	62
91	35	56
92	35	21
94	35	39
97	35	53
103	35	58
104	35	150
106	35	35
110	35	25
71	34	38
85	34	71
86	34	84
87	34	39
88	34	65
98	34	104
99	34	84
100	34	98
101	34	79
103	34	56
105	34	90
106	34	97
70	33	23
71	33	24
72	33	34
81	33	63
84	33	109
90	33	63
95	33	41
96	33	95
98	33	93
103	33	22
105	33	35
106	33	41
110	33	68
113	33	44
83	32	68
86	32	62
87	32	42
89	32	68
90	32	52
96	32	41
104	32	77
105	32	31
83	31	107
85	31	36
86	31	60
90	31	81
97	31	82
110	31	74
79	30	85
82	30	106
83	30	70
84	30	68
86	30	37
88	30	30
89	30	90
90	30	125
92	30	31
93	30	88
96	30	39
82	29	36
85	29	42
86	29	44
89	29	69
90	29	16
91	29	110
92	29	103
93	29	89
95	29	77
96	29	39
100	29	53
102	29	62
104	29	91
87	28	48
88	28	48
93	28	102
96	28	70
102	28	73
103	28	62
105	28	44
107	28	21
108	28	36
115	28	92
78	27	19
86	27	57
89	27	70
93	27	19
94	27	33
96	27	66
103	27	59
106	27	66
84	26	69
86	26	34
87	26	79
91	26	83
93	26	87
94	26	45
96	26	57
97	26	73
99	26	85
102	26	43
103	26	68
104	26	99
106	26	20
108	26	69
109	26	60
79	25	42
80	25	66
81	25	61
91	25	58
94	25	84
96	25	77
97	25	62
98	25	17
101	25	41
102	25	54
103	25	36
106	25	45
79	24	23
83	24	48
84	24	46
96	24	115
98	24	34
99	24	82
102	24	59
108	24	56
80	23	107
81	23	26
83	23	51
93	23	106
95	23	86
98	23	73
100	23	60
105	23	48
106	23	98
72	22	71
80	22	51
84	22	36
88	22	84
90	22	23
94	22	36
95	22	89
96	22	69
97	22	74
99	22	84
100	22	76
101	22	18
105	22	68
107	22	20
115	22	57
79	21	65
90	21	59
95	21	54
99	21	53
101	21	75
102	21	72
108	21	58
110	21	29
85	20	67
92	20	31
93	20	102
94	20	76
95	20	22
96	20	65
97	20	20
99	20	53
100	20	60
101	20	82
102	20	94
104	20	42
69	19	33
71	19	55
93	19	59
95	19	66
99	19	58
104	19	40
106	19	60
86	18	84
89	18	42
90	18	28
92	18	39
94	18	38
95	18	4
99	18	90
101	18	51
98	17	58
99	17	62
102	17	70
112	17	92
113	17	75
80	16	52
93	16	5
94	16	76
99	16	2
81	15	55
83	15	52
87	15	60
93	15	63
113	15	70
97	14	59
86	13	36
93	12	74
110	12	48
93	11	45
93	10	46
95	10	33
90	9	48
77	8	25
83	7	55
117	7	49
92	6	65
97	5	69
# chipNumber: 4
# chipName:   G 10 W69
# numHits:    0
# chipNumber: 5
# chipName:   D 9 W69
# numHits:    0
# chipNumber: 6
# chipName:   L 8 W69
# numHits:    2
166	233	11810
234	203	11810
