## [General]
## runNumber:        240
## runTime:       	 0
## runTimeFrames: 	 1
## pathName:         data/runs/Run_240_181021-14-54
## dateTime:         2018-10-21.15:02:49
## numChips:         7
## shutterTime:      30
## shutterMode:      verylong
## runMode:          0
## fastClock:        0
## externalTrigger:  0
## [Event]
## eventNumber:      222
## useHvFadc:    	 1
## fadcReadout:    	 1
## szint1ClockInt:	 0
## szint2ClockInt:	 4095
## fadcTriggerClock: 1689241
# chipNumber: 0
# chipName:   E 6 W69
# numHits:    0
# chipNumber: 1
# chipName:   K 6 W69
# numHits:    0
# chipNumber: 2
# chipName:   H 9 W69
# numHits:    252
105	195	60
16	191	65
86	190	49
50	187	41
85	185	87
84	180	43
91	180	49
92	180	60
61	178	52
98	178	74
72	177	67
109	177	72
131	173	36
65	172	43
72	172	35
75	171	86
92	171	15
50	170	59
60	170	12
80	170	56
114	170	80
114	169	28
67	168	57
68	168	26
51	167	42
71	167	45
72	167	25
45	166	107
50	166	106
90	166	61
104	166	53
41	165	36
51	165	47
65	165	44
90	165	22
50	164	56
78	164	20
75	163	69
81	163	38
106	163	57
68	162	63
76	162	68
77	162	51
82	162	79
247	162	85
81	161	45
83	161	54
89	161	50
91	161	37
37	160	41
65	160	19
67	160	22
79	160	30
81	160	48
48	159	19
57	159	35
73	159	85
94	159	50
46	158	77
80	158	65
82	158	87
83	158	59
86	158	17
41	157	74
65	157	55
84	157	64
86	157	39
98	157	42
100	157	64
40	156	19
62	156	77
63	156	26
76	156	70
80	156	28
23	155	65
42	155	21
65	155	62
70	155	57
73	155	7
94	155	37
62	154	82
65	154	44
99	154	22
40	153	60
55	153	39
92	153	68
144	153	75
61	152	63
65	152	49
92	152	39
183	152	53
246	152	25
59	151	28
60	151	34
63	151	45
65	151	68
156	151	48
237	151	22
39	150	59
56	150	26
72	150	69
78	150	42
79	150	37
237	150	67
31	149	33
37	149	53
58	149	39
79	149	81
101	149	57
106	149	55
36	148	95
50	148	37
58	148	69
63	148	62
80	148	69
86	148	38
88	148	26
234	148	49
8	147	56
12	147	131
77	147	59
92	147	15
93	147	47
